Fecha y Hora | Usuario | Dominio | IP Remota | Protocolo | Estado
2024-09-12 23:53:35 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 23:53:35 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 23:42:15 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 23:42:15 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 23:41:56 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 23:41:56 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 23:41:47 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 23:41:47 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 23:41:45 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 23:41:45 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 23:39:16 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 23:39:16 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 23:36:35 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 23:36:35 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 23:32:37 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 23:32:37 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 23:21:28 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 23:21:28 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 23:17:04 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 23:17:04 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 23:16:32 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 23:16:32 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 23:06:35 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 23:06:35 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 23:03:50 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 23:03:50 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 23:02:08 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 23:02:08 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 22:59:30 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 22:59:30 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 22:59:30 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 22:59:30 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 22:41:10 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 22:41:10 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 22:41:06 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 22:41:06 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 22:39:57 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 22:39:57 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 22:36:35 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 22:36:35 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 22:06:35 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 22:06:35 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 21:36:35 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 21:36:35 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 21:08:06 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 21:08:06 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 21:08:06 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 21:08:06 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 21:07:36 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 21:07:36 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 21:07:35 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 21:07:35 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 21:07:35 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 21:07:35 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 21:07:35 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 21:07:35 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 21:07:35 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 21:07:35 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 21:06:34 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 21:06:34 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 21:02:18 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 21:02:18 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 20:36:34 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 20:36:34 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 20:06:34 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 20:06:34 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 20:01:02 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 20:01:02 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 20:01:02 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 20:01:02 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 19:36:34 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 19:36:34 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 19:25:12 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 19:25:12 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 19:25:12 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 19:25:12 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 19:06:34 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 19:06:34 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 18:36:34 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 18:36:34 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 18:18:34 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 18:18:34 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 18:18:31 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 18:18:31 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 18:06:34 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 18:06:34 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 17:42:54 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 17:42:54 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 17:36:34 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 17:36:34 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 17:06:34 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 17:06:34 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 16:36:34 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 16:36:34 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 16:06:34 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 16:06:34 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 15:36:34 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 15:36:34 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 15:31:30 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 15:31:30 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 15:20:53 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 15:20:53 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 15:20:53 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 15:20:53 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 15:06:34 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 15:06:34 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 14:36:34 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 14:36:34 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 14:06:34 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 14:06:34 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 14:02:18 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 14:02:18 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 13:36:33 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 13:36:33 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 13:06:33 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 13:06:33 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 13:01:34 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 13:01:34 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 13:01:33 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 13:01:33 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 12:51:13 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 12:51:13 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 12:51:13 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 12:51:13 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 12:46:09 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 12:46:09 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 12:45:58 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 12:45:58 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 12:45:52 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 12:45:52 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 12:45:52 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 12:45:52 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 12:41:52 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 12:41:52 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 12:41:52 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 12:41:52 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 12:41:52 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 12:41:52 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 12:41:51 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 12:41:51 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 12:41:49 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 12:41:49 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 12:41:47 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 12:41:47 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 12:41:44 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 12:41:44 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 12:41:13 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 12:41:13 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 12:41:13 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 12:41:13 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 12:41:13 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 12:41:13 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 12:41:13 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 12:41:13 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 12:41:13 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 12:41:13 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 12:36:33 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 12:36:33 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 12:30:51 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 12:30:51 | bufon53@live.cl | MicrosoftAccount | - | Desbloqueo | Éxito
2024-09-12 12:30:51 | bufon53@live.cl | MicrosoftAccount | - | Desbloqueo | Éxito
2024-09-12 12:30:51 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 12:30:51 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 12:30:51 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 12:30:51 | bufon53@live.cl | MicrosoftAccount | 127.0.0.1 | Otro (11) | Éxito
2024-09-12 12:30:51 | bufon53@live.cl | MicrosoftAccount | 127.0.0.1 | Otro (11) | Éxito
2024-09-12 12:30:50 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 12:30:50 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 12:08:44 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 12:08:44 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 12:06:33 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 12:06:33 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 12:05:51 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 12:05:51 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 12:03:44 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 12:03:44 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 12:01:01 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 12:01:01 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 11:38:12 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 11:38:12 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 11:36:33 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 11:36:33 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 11:32:01 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 11:32:01 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 11:32:01 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 11:32:01 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 11:32:01 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 11:32:01 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 11:26:16 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 11:26:16 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 11:26:15 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 11:26:15 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 11:21:36 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 11:21:36 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 11:16:37 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 11:16:37 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 11:16:34 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 11:16:34 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 11:16:34 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 11:16:34 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 11:16:33 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 11:16:33 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 11:14:33 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 11:14:33 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 11:11:47 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 11:11:47 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 11:11:40 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 11:11:40 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 11:11:40 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 11:11:40 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 11:11:40 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 11:11:40 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 11:06:34 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 11:06:34 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 11:05:51 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 11:05:51 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 11:05:02 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 11:05:02 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 11:05:02 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 11:05:02 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 11:04:57 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 11:04:57 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 11:04:37 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 11:04:37 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 11:04:35 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 11:04:35 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 11:04:34 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 11:04:34 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 11:04:34 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 11:04:34 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 11:04:34 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 11:04:34 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 11:04:34 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 11:04:34 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 11:03:14 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 11:03:14 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 11:01:50 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 11:01:50 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 11:01:50 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 11:01:50 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 11:01:44 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 11:01:44 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 11:01:44 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 11:01:44 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 11:01:40 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 11:01:40 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 11:01:40 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 11:01:40 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 11:01:38 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 11:01:38 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 11:01:37 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 11:01:37 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 11:01:34 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 11:01:34 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 11:01:33 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 11:01:33 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 11:01:33 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 11:01:33 | bufon53@live.cl | MicrosoftAccount | 127.0.0.1 | Otro (11) | Éxito
2024-09-12 11:01:33 | bufon53@live.cl | MicrosoftAccount | 127.0.0.1 | Otro (11) | Éxito
2024-09-12 11:01:33 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-09-12 11:01:33 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-09-12 11:01:33 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
